ID,CMS Title,Content Type,Parsed Show,Episode,Source,Current SEO Title,NEW SEO Title,Current Description,NEW Description,Current Long Desc,NEW Long Desc,Current Keywords,NEW Keywords,Current Tags,NEW Content Tags,Current Rating,NEW Rating,NEW SEO Desc,NEW Heading
3402,How To Deal With Lack Of Focus & Mental Fatigue - Dr Tanu Jain _ Raj Shamani Clips,MICRO_EPISODES,How to Deal With Lack of Focus & Mental Fatigue - Dr Tanu Jain _ Raj Shamani Clips,,generated,,How to Deal With Lack of Focus & Ment...| Watch Free on VURT,1,How to Deal With Lack of Focus & Mental Fatigue - Dr Tanu Jain _ Raj Shamani Clips. Watch free on VU,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"how to deal with lack of focus & mental fatigue - dr tanu jain _ raj shamani clips, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, how to deal with lack of focus & mental fatigue - dr tanu jain _ raj shamani clips, micro-series",(empty),TV-MA,"Watch How to Deal With Lack of Focus & Mental Fatigue - Dr Tanu Jain _ Raj Shamani Clips free on VURT. A micro-drama micro-series. No paywall, no subscription.",How to Deal With Lack of Focus & Mental Fatigue - Dr Tanu Jain _ Raj Shamani Clips
3403,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3404,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3405,Importance Of Self Discipline - Mindset Of A Winners _ Sunil Chhetri _ Raj Shamani Clips,MICRO_EPISODES,Importance of Self Discipline - Mindset of a Winners _ Sunil Chhetri _ Raj Shamani Clips,,generated,,Importance of Self Discipline - Minds...| Watch Free on VURT,1,Importance of Self Discipline - Mindset of a Winners _ Sunil Chhetri _ Raj Shamani Clips. Watch free,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"importance of self discipline - mindset of a winners _ sunil chhetri _ raj shamani clips, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, importance of self discipline - mindset of a winners _ sunil chhetri _ raj shamani clips, micro-series",(empty),TV-MA,"Watch Importance of Self Discipline - Mindset of a Winners _ Sunil Chhetri _ Raj Shamani Clips free on VURT. A micro-drama micro-series. No paywall, no...",Importance of Self Discipline - Mindset of a Winners _ Sunil Chhetri _ Raj Shamani Clips
3406,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3407,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3410,thumbnail_1771831758384.png,16x9,Thumbnail 1771831758384.png,,generated,,Thumbnail 1771831758384.png | Watch Free on VURT,(empty),Thumbnail 1771831758384.png. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"thumbnail 1771831758384.png, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, thumbnail 1771831758384.png",(empty),TV-MA,"Watch Thumbnail 1771831758384.png free on VURT. A micro-drama micro-series. No paywall, no subscription.",Thumbnail 1771831758384.png
3411,thumbnail_1771831769104.png,16x9,Thumbnail 1771831769104.png,,generated,,Thumbnail 1771831769104.png | Watch Free on VURT,(empty),Thumbnail 1771831769104.png. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"thumbnail 1771831769104.png, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, thumbnail 1771831769104.png",(empty),TV-MA,"Watch Thumbnail 1771831769104.png free on VURT. A micro-drama micro-series. No paywall, no subscription.",Thumbnail 1771831769104.png
3412,thumbnail_1771831784641.png,16x9,Thumbnail 1771831784641.png,,generated,,Thumbnail 1771831784641.png | Watch Free on VURT,(empty),Thumbnail 1771831784641.png. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"thumbnail 1771831784641.png, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, thumbnail 1771831784641.png",(empty),TV-MA,"Watch Thumbnail 1771831784641.png free on VURT. A micro-drama micro-series. No paywall, no subscription.",Thumbnail 1771831784641.png
3413,thumbnail_1771832121621.png,16x9,Thumbnail 1771832121621.png,,generated,,Thumbnail 1771832121621.png | Watch Free on VURT,(empty),Thumbnail 1771832121621.png. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"thumbnail 1771832121621.png, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, thumbnail 1771832121621.png",(empty),TV-MA,"Watch Thumbnail 1771832121621.png free on VURT. A micro-drama micro-series. No paywall, no subscription.",Thumbnail 1771832121621.png
3414,thumbnail_1771832135262.png,16x9,Thumbnail 1771832135262.png,,generated,,Thumbnail 1771832135262.png | Watch Free on VURT,(empty),Thumbnail 1771832135262.png. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"thumbnail 1771832135262.png, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, thumbnail 1771832135262.png",(empty),TV-MA,"Watch Thumbnail 1771832135262.png free on VURT. A micro-drama micro-series. No paywall, no subscription.",Thumbnail 1771832135262.png
3442,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3445,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3447,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3449,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3450,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3453,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3454,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3457,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3459,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3461,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3463,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3464,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3466,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3467,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3468,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3474,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3478,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3479,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3481,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3484,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3485,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3487,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3488,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3491,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3493,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3494,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3497,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3498,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3499,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3500,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3505,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3506,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3509,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3511,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3512,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3515,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3517,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3518,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3519,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3520,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3524,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3526,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3528,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3529,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3530,,16x9,,,generated,,Untitled | Watch Free on VURT,(empty),Untitled. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"untitled, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, untitled",(empty),TV-MA,"Watch Untitled free on VURT. A micro-drama micro-series. No paywall, no subscription.",Untitled
3568,What The Heart Wants,MICRO_SERIES,What the Heart Wants,,spreadsheet,,What the Heart Wants | Watch Free on VURT,Ovy realizes almost too late that the love he deserves is not the woman he's been chasing for years,Ovy realizes almost too late that the love he deserves is not the woman he's been chasing for years,(empty),Ovy realizes almost too late that the love he deserves is not the woman he's been chasing for years ,(empty),"what the heart wants, vurt, free streaming, watch free, no paywall, myvurt, drama, bimbo ademoye",(empty),"drama, black cinema, what the heart wants, bimbo ademoye, john ekanem, sandra ifudu, binge-worthy",(empty),TV-14,Watch What the Heart Wants free on VURT. Ovy realizes almost too late that the love he deserves is not the woman he's been chasing  Starring Bimbo Ademoye.,What the Heart Wants
3569,What The Heart Wants,MICRO_SEASON,What the Heart Wants,,spreadsheet,,What the Heart Wants Season 1 | Stream Free on VURT,(empty),Ovy realizes almost too late that the love he deserves is not the woman he's been chasing for years,(empty),Ovy realizes almost too late that the love he deserves is not the woman he's been chasing for years ,(empty),"what the heart wants, vurt, free streaming, watch free, no paywall, myvurt, drama, bimbo ademoye",(empty),"drama, black cinema, what the heart wants, bimbo ademoye, john ekanem, sandra ifudu, binge-worthy",(empty),TV-14,Watch What the Heart Wants free on VURT. Ovy realizes almost too late that the love he deserves is not the woman he's been chasing  Starring Bimbo Ademoye.,What the Heart Wants Season 1
3582,thumbnail_img1.png,16x9,Thumbnail Img1.png,,generated,,Thumbnail Img1.png | Watch Free on VURT,(empty),Thumbnail Img1.png. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"thumbnail img1.png, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, thumbnail img1.png",(empty),TV-MA,"Watch Thumbnail Img1.png free on VURT. A micro-drama micro-series. No paywall, no subscription.",Thumbnail Img1.png
3583,thumbnail_img2.png,9x16,Thumbnail Img2.png,,generated,,Thumbnail Img2.png | Watch Free on VURT,(empty),Thumbnail Img2.png. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"thumbnail img2.png, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, thumbnail img2.png",(empty),TV-MA,"Watch Thumbnail Img2.png free on VURT. A micro-drama micro-series. No paywall, no subscription.",Thumbnail Img2.png
3584,thumbnail_img0.png,1x1,Thumbnail Img0.png,,generated,,Thumbnail Img0.png | Watch Free on VURT,(empty),Thumbnail Img0.png. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"thumbnail img0.png, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, thumbnail img0.png",(empty),TV-MA,"Watch Thumbnail Img0.png free on VURT. A micro-drama micro-series. No paywall, no subscription.",Thumbnail Img0.png
3585,thumbnail_img1.png,16x9,Thumbnail Img1.png,,generated,,Thumbnail Img1.png | Watch Free on VURT,(empty),Thumbnail Img1.png. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"thumbnail img1.png, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, thumbnail img1.png",(empty),TV-MA,"Watch Thumbnail Img1.png free on VURT. A micro-drama micro-series. No paywall, no subscription.",Thumbnail Img1.png
