ID,CMS Title,Content Type,Parsed Show,Episode,Data Source,NEW: SEO Title,NEW: SEO Description,NEW: SEO Heading,NEW: SEO Tags,CURRENT: Description,NEW: Description,CURRENT: Long Desc,NEW: Long Desc,CURRENT: Keywords,NEW: Keywords,CURRENT: Tags,NEW: Content+Personalization Tags,CURRENT: Rating,NEW: Rating
3281,VURT_TheThingAboutMen_Ep22_9x16_v1,MICRO_EPISODES,The Thing About Men,22,spreadsheet,The Thing About Men Ep 22 | VURT - Watch Free,"Watch The Thing About Men Episode 22 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of t...",The Thing About Men Episode 22,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3284,VURT_TheThingAboutMen_Ep04_9x16_v1,MICRO_EPISODES,The Thing About Men,4,spreadsheet,The Thing About Men Ep 4 | VURT - Watch Free,"Watch The Thing About Men Episode 4 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of th...",The Thing About Men Episode 4,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3285,VURT_TheThingAboutMen_Ep05_9x16_v1,MICRO_EPISODES,The Thing About Men,5,spreadsheet,The Thing About Men Ep 5 | VURT - Watch Free,"Watch The Thing About Men Episode 5 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of th...",The Thing About Men Episode 5,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3286,VURT_TheThingAboutMen_Ep06_9x16_v1,MICRO_EPISODES,The Thing About Men,6,spreadsheet,The Thing About Men Ep 6 | VURT - Watch Free,"Watch The Thing About Men Episode 6 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of th...",The Thing About Men Episode 6,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3287,VURT_TheThingAboutMen_Ep24_9x16_v1,MICRO_EPISODES,The Thing About Men,24,spreadsheet,The Thing About Men Ep 24 | VURT - Watch Free,"Watch The Thing About Men Episode 24 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of t...",The Thing About Men Episode 24,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3288,VURT_TheThingAboutMen_Ep25_9x16_v1,MICRO_EPISODES,The Thing About Men,25,spreadsheet,The Thing About Men Ep 25 | VURT - Watch Free,"Watch The Thing About Men Episode 25 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of t...",The Thing About Men Episode 25,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3289,VURT_TheThingAboutMen_Ep26_9x16_v1,MICRO_EPISODES,The Thing About Men,26,spreadsheet,The Thing About Men Ep 26 | VURT - Watch Free,"Watch The Thing About Men Episode 26 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of t...",The Thing About Men Episode 26,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3290,VURT_TheThingAboutMen_Ep07_9x16_v1,MICRO_EPISODES,The Thing About Men,7,spreadsheet,The Thing About Men Ep 7 | VURT - Watch Free,"Watch The Thing About Men Episode 7 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of th...",The Thing About Men Episode 7,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3291,VURT_TheThingAboutMen_Ep08_9x16_v1,MICRO_EPISODES,The Thing About Men,8,spreadsheet,The Thing About Men Ep 8 | VURT - Watch Free,"Watch The Thing About Men Episode 8 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of th...",The Thing About Men Episode 8,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3292,VURT_TheThingAboutMen_Ep09_9x16_v1,MICRO_EPISODES,The Thing About Men,9,spreadsheet,The Thing About Men Ep 9 | VURT - Watch Free,"Watch The Thing About Men Episode 9 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of th...",The Thing About Men Episode 9,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3293,VURT_TheThingAboutMen_Ep27_9x16_v1,MICRO_EPISODES,The Thing About Men,27,spreadsheet,The Thing About Men Ep 27 | VURT - Watch Free,"Watch The Thing About Men Episode 27 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of t...",The Thing About Men Episode 27,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3294,VURT_TheThingAboutMen_Ep10_9x16_v1,MICRO_EPISODES,The Thing About Men,10,spreadsheet,The Thing About Men Ep 10 | VURT - Watch Free,"Watch The Thing About Men Episode 10 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of t...",The Thing About Men Episode 10,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3295,VURT_TheThingAboutMen_Ep11_9x16_v1,MICRO_EPISODES,The Thing About Men,11,spreadsheet,The Thing About Men Ep 11 | VURT - Watch Free,"Watch The Thing About Men Episode 11 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of t...",The Thing About Men Episode 11,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3296,VURT_TheThingAboutMen_Ep29_9x16_v1,MICRO_EPISODES,The Thing About Men,29,spreadsheet,The Thing About Men Ep 29 | VURT - Watch Free,"Watch The Thing About Men Episode 29 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of t...",The Thing About Men Episode 29,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3297,VURT_TheThingAboutMen_Ep28_9x16_v1,MICRO_EPISODES,The Thing About Men,28,spreadsheet,The Thing About Men Ep 28 | VURT - Watch Free,"Watch The Thing About Men Episode 28 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of t...",The Thing About Men Episode 28,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3298,VURT_TheThingAboutMen_Ep30_9x16_v1,MICRO_EPISODES,The Thing About Men,30,spreadsheet,The Thing About Men Ep 30 | VURT - Watch Free,"Watch The Thing About Men Episode 30 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of t...",The Thing About Men Episode 30,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3299,VURT_TheThingAboutMen_Ep31_9x16_v1,MICRO_EPISODES,The Thing About Men,31,spreadsheet,The Thing About Men Ep 31 | VURT - Watch Free,"Watch The Thing About Men Episode 31 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of t...",The Thing About Men Episode 31,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3301,VURT_TheThingAboutMen_Ep12_9x16_v1,MICRO_EPISODES,The Thing About Men,12,spreadsheet,The Thing About Men Ep 12 | VURT - Watch Free,"Watch The Thing About Men Episode 12 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of t...",The Thing About Men Episode 12,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3300,VURT_TheThingAboutMen_Ep13_9x16_v1,MICRO_EPISODES,The Thing About Men,13,spreadsheet,The Thing About Men Ep 13 | VURT - Watch Free,"Watch The Thing About Men Episode 13 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of t...",The Thing About Men Episode 13,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3302,VURT_TheThingAboutMen_Ep32_9x16_v1,MICRO_EPISODES,The Thing About Men,32,spreadsheet,The Thing About Men Ep 32 | VURT - Watch Free,"Watch The Thing About Men Episode 32 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of t...",The Thing About Men Episode 32,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3303,VURT_TheThingAboutMen_Ep14_9x16_v1,MICRO_EPISODES,The Thing About Men,14,spreadsheet,The Thing About Men Ep 14 | VURT - Watch Free,"Watch The Thing About Men Episode 14 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of t...",The Thing About Men Episode 14,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3304,VURT_TheThingAboutMen_Ep15_9x16_v1,MICRO_EPISODES,The Thing About Men,15,spreadsheet,The Thing About Men Ep 15 | VURT - Watch Free,"Watch The Thing About Men Episode 15 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of t...",The Thing About Men Episode 15,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3305,VURT_TheThingAboutMen_Ep16_9x16_v1,MICRO_EPISODES,The Thing About Men,16,spreadsheet,The Thing About Men Ep 16 | VURT - Watch Free,"Watch The Thing About Men Episode 16 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of t...",The Thing About Men Episode 16,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3306,VURT_TheThingAboutMen_Ep17_9x16_v1,MICRO_EPISODES,The Thing About Men,17,spreadsheet,The Thing About Men Ep 17 | VURT - Watch Free,"Watch The Thing About Men Episode 17 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of t...",The Thing About Men Episode 17,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3307,VURT_TheThingAboutMen_Ep18_9x16_v1,MICRO_EPISODES,The Thing About Men,18,spreadsheet,The Thing About Men Ep 18 | VURT - Watch Free,"Watch The Thing About Men Episode 18 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of t...",The Thing About Men Episode 18,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3309,VURT_TheThingAboutMen_Ep20_9x16_v1,MICRO_EPISODES,The Thing About Men,20,spreadsheet,The Thing About Men Ep 20 | VURT - Watch Free,"Watch The Thing About Men Episode 20 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of t...",The Thing About Men Episode 20,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3308,VURT_TheThingAboutMen_Ep19_9x16_v1,MICRO_EPISODES,The Thing About Men,19,spreadsheet,The Thing About Men Ep 19 | VURT - Watch Free,"Watch The Thing About Men Episode 19 free on VURT. Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the son of t...",The Thing About Men Episode 19,"the thing about men, VURT, free streaming, vertical drama, mobile entertainment, romance, drama, bimbo ademoye",,"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"Oreoluwa is a high-achieving lawyer at a top firm who begins a rocky relationship with Tunde, the so",(empty),"the thing about men, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"romance, drama, black cinema, the thing about men, micro-series, vertical, free streaming, mobile-first",(empty),MA
3310,Wrong Choice_Landscape_16_9.jpg,16x9,Wrong Choice_landscape_16_9.jpg,,generated,Wrong Choice_landscape_16_9.jpg | VURT - Watch Free,Watch Wrong Choice_landscape_16_9.jpg free on VURT. Vertical micro-drama for your phone.,Wrong Choice_landscape_16_9.jpg,"wrong choice_landscape_16_9.jpg, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch Wrong Choice_landscape_16_9.jpg on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"wrong choice_landscape_16_9.jpg, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice_landscape_16_9.jpg, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
3311,Wrong Choice,MICRO_SERIES,Wrong Choice,,generated,Wrong Choice | VURT - Watch Free,Watch Wrong Choice free on VURT. Vertical micro-drama for your phone.,Wrong Choice,"wrong choice, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall","The film follows Simi, a woman with high material standards who dumps her struggling boyfriend, Vict",(keep existing),(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"wrong choice, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
3312,Wrong Choice,MICRO_SEASON,Wrong Choice,,generated,Wrong Choice Season 1 | VURT,Watch Wrong Choice free on VURT. Vertical micro-drama for your phone.,Wrong Choice Season 1,"wrong choice, VURT, free streaming, vertical drama, mobile entertainment, full season, micro-series, watch free",,Watch Wrong Choice on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"wrong choice, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
3313,thumbnail_img1.png,16x9,Thumbnail Img1.png,,generated,Thumbnail Img1.png | VURT - Watch Free,Watch Thumbnail Img1.png free on VURT. Vertical micro-drama for your phone.,Thumbnail Img1.png,"thumbnail img1.png, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch Thumbnail Img1.png on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"thumbnail img1.png, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"thumbnail img1.png, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
3315,WRONG_CHOICE_JAN8_v1_9x16_EP02,MICRO_EPISODES,Wrong Choice Jan8,2,generated,Wrong Choice Jan8 Ep 2 | VURT - Watch Free,Watch Wrong Choice Jan8 Episode 2 free on VURT. Vertical micro-drama for your phone.,Wrong Choice Jan8 Episode 2,"wrong choice jan8, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",,Watch Wrong Choice Jan8 Episode 2 on VURT.,(empty),Watch Episode 2 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now ,(empty),"wrong choice jan8, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice jan8, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
3314,WRONG_CHOICE_JAN8_v1_9x16_EP03,MICRO_EPISODES,Wrong Choice Jan8,3,generated,Wrong Choice Jan8 Ep 3 | VURT - Watch Free,Watch Wrong Choice Jan8 Episode 3 free on VURT. Vertical micro-drama for your phone.,Wrong Choice Jan8 Episode 3,"wrong choice jan8, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",,Watch Wrong Choice Jan8 Episode 3 on VURT.,(empty),Watch Episode 3 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now ,(empty),"wrong choice jan8, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice jan8, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
3316,WRONG_CHOICE_JAN8_v1_9x16_EP01,MICRO_EPISODES,Wrong Choice Jan8,1,generated,Wrong Choice Jan8 Ep 1 | VURT - Watch Free,Watch Wrong Choice Jan8 Episode 1 free on VURT. Vertical micro-drama for your phone.,Wrong Choice Jan8 Episode 1,"wrong choice jan8, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",,Watch Wrong Choice Jan8 Episode 1 on VURT.,(empty),Watch Episode 1 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now ,(empty),"wrong choice jan8, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice jan8, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
3318,WRONG_CHOICE_JAN8_v1_9x16_EP05,MICRO_EPISODES,Wrong Choice Jan8,5,generated,Wrong Choice Jan8 Ep 5 | VURT - Watch Free,Watch Wrong Choice Jan8 Episode 5 free on VURT. Vertical micro-drama for your phone.,Wrong Choice Jan8 Episode 5,"wrong choice jan8, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",,Watch Wrong Choice Jan8 Episode 5 on VURT.,(empty),Watch Episode 5 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now ,(empty),"wrong choice jan8, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice jan8, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
3317,WRONG_CHOICE_JAN8_v1_9x16_EP04,MICRO_EPISODES,Wrong Choice Jan8,4,generated,Wrong Choice Jan8 Ep 4 | VURT - Watch Free,Watch Wrong Choice Jan8 Episode 4 free on VURT. Vertical micro-drama for your phone.,Wrong Choice Jan8 Episode 4,"wrong choice jan8, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",,Watch Wrong Choice Jan8 Episode 4 on VURT.,(empty),Watch Episode 4 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now ,(empty),"wrong choice jan8, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice jan8, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
3321,WRONG_CHOICE_JAN8_v1_9x16_EP21,MICRO_EPISODES,Wrong Choice Jan8,21,generated,Wrong Choice Jan8 Ep 21 | VURT - Watch Free,Watch Wrong Choice Jan8 Episode 21 free on VURT. Vertical micro-drama for your phone.,Wrong Choice Jan8 Episode 21,"wrong choice jan8, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",,Watch Wrong Choice Jan8 Episode 21 on VURT.,(empty),Watch Episode 21 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now,(empty),"wrong choice jan8, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice jan8, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
